TransactionID,PortefeuilleID,InstrumentID,DateTransaction,TypeTransaction,Quantite,PrixUnitaire,MontantBrut,Frais,MontantNet,Devise,TauxChange_EUR,MontantNet_EUR,Statut,Courtier,Operateur
TRX000718,PF00067,INST015,2024-03-16,Frais,427.88,441.6915,188990.96,740.01,188250.95,EUR,1.0,188250.95,Exécuté,Euronext,OPE005
TRX000719,PF00065,INST011,2025-10-14,Frais,441.67,10.9579,4839.78,13.11,4826.67,EUR,1.0,4826.67,Exécuté,SIX,OPE004
TRX000720,PF00071,INST002,2025-08-17,Arbitrage Entrant,259.63,252.8316,65642.67,201.46,65844.13,EUR,1.0,65844.13,Exécuté,Euronext,OPE003
TRX000721,PF00108,INST009,2025-09-01,Coupon,158.8,202.0109,32079.33,75.03,32154.36,EUR,1.0,32154.36,Exécuté,SIX,OPE001
TRX000723,PF00086,INST014,2025-10-08,Dividende,124.33,242.0525,30094.39,145.51,30239.9,EUR,1.0,30239.9,Exécuté,OTC,OPE002
TRX000724,PF00019,INST013,2023-07-12,Frais,310.16,384.4083,119228.08,417.46,118810.62,EUR,1.0,118810.62,Exécuté,Euronext,OPE001
TRX000725,PF00097,INST006,2026-04-26,Arbitrage Sortant,346.99,393.4967,136539.42,170.4,136709.82,EUR,1.0,136709.82,Exécuté,Xetra,OPE005
TRX000729,PF00027,INST001,2024-02-14,Frais,356.94,300.5144,107265.61,468.01,106797.6,USD,1.0275,109734.53,Exécuté,Xetra,OPE004
TRX000730,PF00124,INST012,2025-09-07,Frais,222.87,129.1447,28782.48,120.54,28661.94,EUR,1.0,28661.94,Exécuté,Xetra,OPE005
TRX000731,PF00112,INST009,2026-01-12,Arbitrage Entrant,377.43,162.4822,61325.66,278.47,61604.13,USD,0.9295,57261.04,Exécuté,OTC,OPE003
TRX000734,PF00149,INST010,2023-06-21,Dividende,308.44,215.1607,66364.17,109.44,66473.61,EUR,1.0,66473.61,Exécuté,SIX,OPE002
TRX000735,PF00001,INST011,2025-04-14,Vente,346.92,238.603,82776.15,153.35,82929.5,EUR,1.0,82929.5,Exécuté,SIX,OPE002
TRX000737,PF00075,INST008,2023-12-20,Vente,316.04,457.2273,144502.12,352.53,144854.65,EUR,1.0,144854.65,Exécuté,NYSE,OPE003
TRX000738,PF00045,INST004,2026-02-11,Dividende,359.7,176.5106,63490.86,204.31,63695.17,USD,0.9392,59822.5,Exécuté,Xetra,OPE001
TRX000739,PF00006,INST014,2023-06-06,Arbitrage Entrant,69.48,330.8859,22989.95,104.38,23094.33,EUR,1.0,23094.33,Exécuté,Xetra,OPE004
TRX000740,PF00062,INST006,2024-02-24,Arbitrage Sortant,186.8,93.9663,17552.9,54.55,17607.45,EUR,1.0,17607.45,Exécuté,Euronext,OPE002
TRX000741,PF00034,INST013,2023-07-26,Vente,96.65,195.3158,18877.27,47.14,18924.41,EUR,1.0,18924.41,Exécuté,Euronext,OPE005
TRX000742,PF00049,INST014,2024-12-10,Frais,147.8,82.7978,12237.51,24.34,12213.17,EUR,1.0,12213.17,Exécuté,OTC,OPE005
TRX000743,PF00126,INST004,2025-08-12,Arbitrage Entrant,41.62,240.627,10014.9,36.59,10051.49,EUR,1.0,10051.49,Exécuté,OTC,OPE004
TRX000746,PF00056,INST005,2025-10-19,Coupon,444.47,289.9715,128883.63,611.17,129494.8,EUR,1.0,129494.8,Exécuté,OTC,OPE001
TRX000748,PF00087,INST007,2025-08-05,Coupon,234.31,210.3869,49295.75,207.93,49503.68,EUR,1.0,49503.68,Exécuté,SIX,OPE001
TRX000751,PF00051,INST011,2025-04-04,Dividende,125.76,375.1536,47179.32,192.21,47371.53,EUR,1.0,47371.53,Exécuté,OTC,OPE002
TRX000753,PF00121,INST011,2023-08-05,Frais,494.65,476.2295,235566.92,1051.07,234515.85,USD,0.9454,221711.28,Exécuté,SIX,OPE002
TRX000754,PF00133,INST010,2025-04-21,Arbitrage Sortant,276.76,239.6818,66334.33,282.42,66616.75,EUR,1.0,66616.75,Exécuté,Xetra,OPE002
TRX000755,PF00110,INST013,2025-06-14,Arbitrage Entrant,209.43,224.9536,47112.03,207.85,47319.88,EUR,1.0,47319.88,Exécuté,NYSE,OPE005
TRX000756,PF00033,INST005,2025-12-24,Arbitrage Entrant,5.83,407.0967,2373.37,10.29,2383.66,EUR,1.0,2383.66,Exécuté,SIX,OPE004
TRX000757,PF00104,INST013,2025-06-11,Arbitrage Sortant,345.57,156.8222,54193.05,181.43,54374.48,EUR,1.0,54374.48,Exécuté,NYSE,OPE003
TRX000758,PF00146,INST011,2025-03-31,Arbitrage Sortant,301.9,307.8403,92936.99,415.22,93352.21,EUR,1.0,93352.21,Exécuté,SIX,OPE001
TRX000759,PF00137,INST007,2025-06-17,Vente,237.91,171.1323,40714.09,197.37,40911.46,EUR,1.0,40911.46,Exécuté,NYSE,OPE001
TRX000761,PF00060,INST005,2025-03-04,Arbitrage Entrant,262.67,232.7852,61145.69,151.31,61297.0,EUR,1.0,61297.0,Exécuté,Xetra,OPE004
TRX000762,PF00101,INST003,2024-12-28,Achat,65.44,215.0225,14071.07,55.9,14015.17,EUR,1.0,14015.17,Exécuté,NYSE,OPE002
TRX000765,PF00085,INST015,2025-08-11,Frais,439.74,235.5002,103558.86,342.21,103216.65,EUR,1.0,103216.65,Exécuté,SIX,OPE003
TRX000768,PF00056,INST015,2025-08-26,Coupon,206.23,383.3118,79050.39,117.38,79167.77,EUR,1.0,79167.77,Exécuté,Euronext,OPE005
TRX000769,PF00084,INST007,2024-09-26,Coupon,83.25,111.6123,9291.72,10.95,9302.67,EUR,1.0,9302.67,Exécuté,SIX,OPE004
TRX000770,PF00088,INST012,2025-12-18,Coupon,428.03,204.3704,87476.66,91.23,87567.89,EUR,1.0,87567.89,Exécuté,Xetra,OPE004
TRX000771,PF00125,INST008,2024-01-27,Achat,42.19,331.9411,14004.6,53.98,13950.62,EUR,1.0,13950.62,Exécuté,SIX,OPE003
TRX000772,PF00042,INST003,2025-08-21,Arbitrage Sortant,10.01,59.2524,593.12,1.29,594.41,EUR,1.0,594.41,Exécuté,Euronext,OPE001
TRX000773,PF00070,INST003,2025-05-07,Coupon,179.69,116.1695,20874.5,23.75,20898.25,USD,0.9884,20655.83,Exécuté,OTC,OPE001
TRX000774,PF00100,INST012,2025-11-12,Dividende,222.55,303.1206,67459.49,80.59,67540.08,EUR,1.0,67540.08,Exécuté,NYSE,OPE003
TRX000775,PF00062,INST004,2023-08-01,Achat,9.0,23.6926,213.23,0.23,213.0,USD,1.036,220.67,Exécuté,NYSE,OPE001
TRX000777,PF00054,INST015,2025-05-30,Frais,198.14,219.6613,43523.69,83.98,43439.71,EUR,1.0,43439.71,Exécuté,Xetra,OPE002
TRX000778,PF00004,INST007,2025-09-08,Arbitrage Entrant,158.8,200.7015,31871.4,90.36,31961.76,EUR,1.0,31961.76,Exécuté,OTC,OPE003
TRX000780,PF00065,INST002,2024-07-24,Frais,162.85,319.1282,51970.03,132.75,51837.28,USD,0.9664,50095.55,Exécuté,SIX,OPE001
TRX000781,PF00086,INST001,2024-03-12,Frais,456.14,229.9667,104897.01,319.32,104577.69,USD,1.0007,104650.89,Exécuté,NYSE,OPE001
TRX000782,PF00032,INST005,2025-08-22,Vente,369.22,381.0504,140691.43,489.47,141180.9,EUR,1.0,141180.9,Exécuté,Xetra,OPE004
TRX000783,PF00076,INST004,2024-11-06,Vente,188.5,324.5991,61186.93,119.45,61306.38,EUR,1.0,61306.38,Exécuté,NYSE,OPE003
TRX000784,PF00082,INST011,2024-07-04,Arbitrage Sortant,380.49,265.2277,100916.49,495.53,101412.02,EUR,1.0,101412.02,Exécuté,NYSE,OPE003
TRX000785,PF00088,INST004,2024-06-26,Vente,270.12,454.2497,122701.93,449.09,123151.02,USD,1.0603,130577.03,Exécuté,OTC,OPE004
TRX000786,PF00134,INST006,2024-03-05,Vente,221.74,12.9609,2873.95,12.87,2886.82,EUR,1.0,2886.82,Exécuté,Euronext,OPE002
TRX000787,PF00053,INST003,2024-06-25,Achat,87.66,278.9351,24451.45,102.23,24349.22,USD,0.9473,23066.02,Exécuté,SIX,OPE004
TRX000788,PF00080,INST003,2023-06-24,Arbitrage Entrant,99.57,217.7682,21683.18,74.23,21757.41,EUR,1.0,21757.41,Exécuté,OTC,OPE004
TRX000790,PF00113,INST007,2026-04-24,Frais,305.09,222.3809,67846.19,110.15,67736.04,EUR,1.0,67736.04,Exécuté,SIX,OPE004
TRX000792,PF00117,INST005,2024-02-25,Coupon,281.51,245.6137,69142.71,161.31,69304.02,EUR,1.0,69304.02,Exécuté,NYSE,OPE002
TRX000796,PF00015,INST011,2024-01-01,Coupon,463.33,370.4755,171652.41,338.05,171990.46,EUR,1.0,171990.46,Exécuté,Euronext,OPE002
TRX000797,PF00067,INST010,2024-05-15,Coupon,472.19,82.21,38818.74,77.24,38895.98,USD,0.9025,35103.62,Exécuté,SIX,OPE004
TRX000800,PF00069,INST012,2026-03-29,Vente,465.08,205.0054,95343.91,212.85,95556.76,USD,1.0633,101605.5,Exécuté,Euronext,OPE001
TRX000801,PF00107,INST009,2024-01-02,Coupon,327.61,369.1907,120950.57,203.5,121154.07,EUR,1.0,121154.07,Exécuté,NYSE,OPE002
TRX000802,PF00125,INST003,2024-03-31,Frais,474.29,230.8238,109477.42,466.1,109011.32,USD,0.9402,102492.44,Exécuté,NYSE,OPE003
TRX000803,PF00105,INST008,2023-09-10,Arbitrage Entrant,456.57,63.5058,28994.84,102.81,29097.65,EUR,1.0,29097.65,Exécuté,Euronext,OPE004
TRX000804,PF00032,INST005,2024-12-21,Achat,171.73,296.9667,50998.09,148.49,50849.6,EUR,1.0,50849.6,Exécuté,Euronext,OPE003
TRX000806,PF00069,INST015,2024-04-05,Coupon,237.14,175.1447,41533.81,112.88,41646.69,EUR,1.0,41646.69,Exécuté,Xetra,OPE002
TRX000807,PF00093,INST011,2025-08-03,Coupon,189.84,38.0484,7223.11,17.51,7240.62,EUR,1.0,7240.62,Exécuté,Euronext,OPE004
TRX000808,PF00103,INST012,2023-06-07,Arbitrage Sortant,444.1,78.0429,34658.85,118.1,34776.95,EUR,1.0,34776.95,Exécuté,Xetra,OPE004
TRX000809,PF00122,INST009,2024-08-11,Coupon,330.45,11.5333,3811.18,13.54,3824.72,EUR,1.0,3824.72,Exécuté,Xetra,OPE001
TRX000810,PF00084,INST011,2025-02-06,Coupon,117.55,247.4227,29084.54,115.08,29199.62,EUR,1.0,29199.62,Exécuté,SIX,OPE004
TRX000811,PF00026,INST012,2023-08-10,Coupon,147.64,105.5877,15588.97,24.52,15613.49,EUR,1.0,15613.49,Exécuté,SIX,OPE001
TRX000812,PF00078,INST014,2025-03-16,Arbitrage Entrant,498.16,493.7376,245960.32,705.22,246665.54,EUR,1.0,246665.54,Exécuté,SIX,OPE005
TRX000814,PF00084,INST015,2025-02-18,Coupon,383.39,117.9843,45234.0,91.85,45325.85,EUR,1.0,45325.85,Exécuté,NYSE,OPE005
TRX000815,PF00126,INST002,2025-05-30,Arbitrage Sortant,346.2,437.2509,151376.26,715.57,152091.83,EUR,1.0,152091.83,Exécuté,SIX,OPE004
TRX000816,PF00144,INST014,2026-01-18,Coupon,404.42,119.5399,48344.33,70.72,48415.05,EUR,1.0,48415.05,Exécuté,Euronext,OPE003
TRX000818,PF00016,INST010,2026-04-10,Frais,95.74,200.1913,19166.32,51.65,19114.67,EUR,1.0,19114.67,Exécuté,OTC,OPE005
TRX000819,PF00057,INST002,2024-10-20,Coupon,5.59,427.6574,2390.6,5.41,2396.01,EUR,1.0,2396.01,Exécuté,SIX,OPE004
TRX000822,PF00040,INST014,2025-06-14,Arbitrage Entrant,106.1,369.0025,39151.17,166.07,39317.24,EUR,1.0,39317.24,Exécuté,SIX,OPE004
TRX000823,PF00077,INST014,2025-04-02,Arbitrage Entrant,456.28,88.0047,40154.78,43.62,40198.4,EUR,1.0,40198.4,Exécuté,SIX,OPE004
TRX000826,PF00036,INST008,2025-11-29,Arbitrage Entrant,241.74,449.6369,108695.22,199.9,108895.12,USD,1.0471,114024.08,Exécuté,Xetra,OPE005
TRX000827,PF00027,INST011,2024-01-05,Arbitrage Sortant,494.25,82.3267,40689.97,195.38,40885.35,EUR,1.0,40885.35,Exécuté,Euronext,OPE001
TRX000830,PF00098,INST005,2023-12-05,Arbitrage Entrant,326.94,189.9883,62114.77,91.93,62206.7,EUR,1.0,62206.7,Exécuté,SIX,OPE005
TRX000835,PF00011,INST003,2024-12-16,Frais,103.91,88.993,9247.26,30.05,9217.21,EUR,1.0,9217.21,Exécuté,Euronext,OPE005
TRX000838,PF00054,INST012,2025-03-04,Achat,331.65,31.9204,10586.4,12.14,10574.26,USD,0.9599,10150.23,Exécuté,NYSE,OPE005
TRX000840,PF00098,INST011,2026-02-05,Vente,200.63,50.7945,10190.9,20.55,10211.45,EUR,1.0,10211.45,Exécuté,OTC,OPE002
TRX000843,PF00070,INST002,2024-09-05,Frais,55.89,278.7007,15576.58,19.69,15556.89,EUR,1.0,15556.89,Exécuté,Xetra,OPE003
TRX000844,PF00038,INST014,2025-03-13,Arbitrage Sortant,113.66,14.833,1685.92,4.23,1690.15,USD,0.9757,1649.08,Exécuté,Euronext,OPE002
TRX000846,PF00070,INST010,2024-01-18,Achat,448.39,93.6662,41998.99,201.01,41797.98,EUR,1.0,41797.98,Exécuté,Xetra,OPE005
TRX000847,PF00142,INST010,2025-09-25,Arbitrage Sortant,201.92,300.232,60622.85,123.44,60746.29,USD,1.0315,62659.8,Exécuté,SIX,OPE005
TRX000849,PF00091,INST013,2025-06-14,Coupon,251.61,145.1533,36522.02,99.01,36621.03,USD,0.961,35192.81,Exécuté,Xetra,OPE004
TRX000850,PF00081,INST014,2025-01-22,Achat,317.7,47.5797,15116.07,29.63,15086.44,EUR,1.0,15086.44,Exécuté,OTC,OPE001
TRX000852,PF00128,INST009,2024-09-15,Arbitrage Entrant,498.98,445.1595,222125.69,842.2,222967.89,EUR,1.0,222967.89,Exécuté,OTC,OPE002
TRX000854,PF00135,INST015,2025-11-02,Vente,88.23,189.855,16750.91,25.68,16776.59,EUR,1.0,16776.59,Exécuté,SIX,OPE004
TRX000855,PF00098,INST003,2024-05-05,Dividende,484.89,175.5997,85146.54,316.43,85462.97,EUR,1.0,85462.97,Exécuté,Xetra,OPE004
TRX000857,PF00125,INST001,2024-07-16,Dividende,3.94,235.5734,928.16,2.04,930.2,EUR,1.0,930.2,Exécuté,Xetra,OPE002
TRX000859,PF00065,INST004,2025-10-10,Coupon,198.28,156.6496,31060.48,84.28,31144.76,USD,1.0073,31372.12,Exécuté,Euronext,OPE004
TRX000860,PF00113,INST003,2023-10-22,Vente,177.52,222.6405,39523.14,96.32,39619.46,USD,0.9221,36533.1,Exécuté,Euronext,OPE002
TRX000861,PF00102,INST007,2023-05-22,Arbitrage Entrant,166.28,25.4872,4238.01,15.53,4253.54,EUR,1.0,4253.54,Exécuté,Euronext,OPE004
TRX000863,PF00029,INST002,2026-03-22,Arbitrage Sortant,11.55,86.2156,995.79,2.99,998.78,USD,0.9104,909.29,Exécuté,SIX,OPE005
TRX000865,PF00072,INST013,2024-02-08,Achat,432.22,497.186,214893.73,427.51,214466.22,EUR,1.0,214466.22,Exécuté,SIX,OPE001
TRX000866,PF00129,INST010,2025-04-14,Vente,95.15,428.8872,40808.62,143.47,40952.09,USD,0.9459,38736.58,Exécuté,SIX,OPE001
TRX000869,PF00078,INST002,2023-07-14,Dividende,182.42,472.0694,86114.9,331.23,86446.13,USD,0.964,83334.07,Exécuté,NYSE,OPE001
TRX000871,PF00126,INST006,2026-01-08,Dividende,152.87,57.4747,8786.16,9.27,8795.43,USD,0.9662,8498.14,Exécuté,OTC,OPE005
TRX000872,PF00096,INST004,2023-11-29,Arbitrage Entrant,138.7,296.3203,41099.63,55.44,41155.07,EUR,1.0,41155.07,Exécuté,OTC,OPE001
TRX000873,PF00011,INST010,2024-09-02,Arbitrage Entrant,408.89,104.5345,42743.11,118.96,42862.07,EUR,1.0,42862.07,Exécuté,OTC,OPE005
TRX000874,PF00088,INST005,2024-10-05,Arbitrage Entrant,237.63,382.8841,90984.75,285.17,91269.92,USD,0.9088,82946.1,Exécuté,SIX,OPE005
TRX000876,PF00018,INST008,2023-09-13,Coupon,262.36,476.6977,125066.41,520.72,125587.13,USD,1.0198,128073.76,Exécuté,Xetra,OPE001
TRX000878,PF00043,INST008,2024-05-21,Arbitrage Sortant,255.13,285.6243,72871.33,186.62,73057.95,EUR,1.0,73057.95,Exécuté,NYSE,OPE001
TRX000880,PF00078,INST014,2023-08-28,Vente,148.89,141.5722,21078.68,31.12,21109.8,USD,0.9091,19190.92,Exécuté,Xetra,OPE001
TRX000881,PF00038,INST015,2025-12-05,Dividende,463.7,142.5131,66083.32,275.07,66358.39,USD,1.0979,72854.88,Exécuté,OTC,OPE001
TRX000882,PF00001,INST011,2024-04-13,Dividende,316.71,486.3871,154043.66,354.03,154397.69,EUR,1.0,154397.69,Exécuté,SIX,OPE005
TRX000883,PF00076,INST006,2025-09-23,Achat,313.35,15.1,4731.59,11.46,4720.13,EUR,1.0,4720.13,Exécuté,Xetra,OPE001
TRX000884,PF00138,INST011,2024-02-03,Arbitrage Sortant,389.31,392.4515,152785.29,217.84,153003.13,EUR,1.0,153003.13,Exécuté,OTC,OPE005
TRX000885,PF00053,INST014,2023-09-05,Coupon,111.1,141.7088,15743.85,52.37,15796.22,EUR,1.0,15796.22,Exécuté,SIX,OPE002
TRX000886,PF00112,INST006,2026-05-04,Vente,451.18,55.9086,25224.84,43.54,25268.38,USD,1.0631,26862.81,Exécuté,NYSE,OPE005
TRX000889,PF00026,INST007,2025-11-28,Coupon,11.34,415.0155,4706.28,19.08,4725.36,EUR,1.0,4725.36,Exécuté,NYSE,OPE001
TRX000891,PF00052,INST003,2024-09-07,Coupon,380.08,447.2712,169998.84,724.51,170723.35,EUR,1.0,170723.35,Exécuté,SIX,OPE002
TRX000892,PF00063,INST001,2024-06-28,Frais,346.33,317.4681,109948.73,164.08,109784.65,EUR,1.0,109784.65,Exécuté,OTC,OPE003
TRX000893,PF00027,INST009,2025-07-14,Arbitrage Sortant,208.23,10.5931,2205.8,4.18,2209.98,USD,0.9854,2177.71,Exécuté,Xetra,OPE003
TRX000895,PF00058,INST002,2026-03-27,Dividende,179.3,311.6914,55886.27,82.34,55968.61,EUR,1.0,55968.61,Exécuté,OTC,OPE002
TRX000897,PF00027,INST005,2023-10-21,Coupon,331.2,467.1121,154707.53,656.41,155363.94,EUR,1.0,155363.94,Exécuté,NYSE,OPE002
TRX000898,PF00082,INST003,2025-05-10,Coupon,223.9,400.4569,89662.3,439.83,90102.13,EUR,1.0,90102.13,Exécuté,OTC,OPE004
TRX000899,PF00072,INST003,2023-12-08,Achat,162.2,72.4925,11758.28,47.86,11710.42,EUR,1.0,11710.42,Exécuté,SIX,OPE004
TRX000902,PF00023,INST004,2023-12-29,Dividende,2.43,497.0136,1207.74,1.29,1209.03,EUR,1.0,1209.03,Exécuté,Euronext,OPE001
TRX000903,PF00090,INST006,2024-03-09,Arbitrage Sortant,424.82,391.537,166332.75,259.05,166591.8,EUR,1.0,166591.8,Exécuté,OTC,OPE004
TRX000904,PF00063,INST004,2025-01-27,Arbitrage Sortant,113.07,376.0277,42517.45,62.46,42579.91,USD,0.9755,41536.7,Exécuté,SIX,OPE003
TRX000905,PF00014,INST012,2025-09-19,Achat,331.71,46.1474,15307.55,66.58,15240.97,USD,0.906,13808.32,Exécuté,NYSE,OPE001
TRX000906,PF00063,INST002,2024-08-15,Achat,285.02,408.7185,116492.95,186.26,116306.69,USD,0.994,115608.85,Exécuté,OTC,OPE003
TRX000907,PF00121,INST007,2025-08-10,Arbitrage Entrant,169.33,392.8845,66527.13,251.54,66778.67,EUR,1.0,66778.67,Exécuté,NYSE,OPE001
TRX000911,PF00104,INST014,2023-12-09,Coupon,83.25,403.6362,33602.71,120.52,33723.23,USD,0.954,32171.96,Exécuté,Euronext,OPE003
TRX000912,PF00086,INST001,2023-12-11,Vente,141.82,275.3683,39052.73,49.26,39101.99,EUR,1.0,39101.99,Exécuté,NYSE,OPE005
TRX000915,PF00081,INST013,2024-06-07,Coupon,363.12,487.1869,176907.31,674.13,177581.44,EUR,1.0,177581.44,Exécuté,SIX,OPE005
TRX000917,PF00042,INST003,2025-01-15,Arbitrage Entrant,232.09,443.7499,102989.91,141.42,103131.33,USD,1.0769,111062.13,Exécuté,NYSE,OPE005
TRX000918,PF00133,INST012,2026-02-14,Frais,326.05,465.8113,151877.77,359.29,151518.48,USD,0.9678,146639.58,Exécuté,OTC,OPE004
TRX000919,PF00011,INST015,2025-07-03,Arbitrage Entrant,387.31,199.9408,77439.07,142.12,77581.19,EUR,1.0,77581.19,Exécuté,OTC,OPE004
TRX000921,PF00081,INST003,2024-02-02,Dividende,81.57,147.2575,12011.79,29.47,12041.26,EUR,1.0,12041.26,Exécuté,NYSE,OPE004
TRX000925,PF00144,INST001,2024-08-13,Vente,426.68,152.4237,65036.14,106.19,65142.33,EUR,1.0,65142.33,Exécuté,NYSE,OPE004
TRX000926,PF00119,INST011,2024-02-25,Achat,175.12,239.5595,41951.66,131.75,41819.91,EUR,1.0,41819.91,Exécuté,Euronext,OPE002
TRX000927,PF00028,INST015,2024-08-25,Coupon,384.34,107.7408,41409.1,95.86,41504.96,EUR,1.0,41504.96,Exécuté,OTC,OPE004
TRX000928,PF00055,INST012,2025-09-30,Arbitrage Entrant,238.63,146.4038,34936.34,40.29,34976.63,USD,1.0897,38114.03,Exécuté,NYSE,OPE003
TRX000930,PF00055,INST014,2023-10-20,Achat,476.37,344.999,164347.17,341.74,164005.43,USD,0.9167,150343.78,Exécuté,Xetra,OPE004
TRX000931,PF00021,INST005,2024-05-15,Arbitrage Sortant,356.39,436.9317,155718.09,482.59,156200.68,EUR,1.0,156200.68,Exécuté,Euronext,OPE001
TRX000934,PF00083,INST011,2025-03-17,Arbitrage Sortant,469.55,373.9898,175606.91,693.1,176300.01,EUR,1.0,176300.01,Exécuté,NYSE,OPE004
TRX000937,PF00097,INST004,2023-06-09,Dividende,105.67,103.6679,10954.59,40.73,10995.32,EUR,1.0,10995.32,Exécuté,Xetra,OPE001
TRX000939,PF00091,INST014,2025-02-19,Frais,213.5,487.2944,104037.35,243.79,103793.56,USD,0.9918,102942.45,Exécuté,NYSE,OPE005
TRX000940,PF00042,INST009,2023-10-08,Coupon,191.4,424.0949,81171.76,304.74,81476.5,EUR,1.0,81476.5,Exécuté,OTC,OPE001
TRX000941,PF00023,INST013,2025-10-08,Arbitrage Sortant,52.8,328.316,17335.08,60.07,17395.15,EUR,1.0,17395.15,Exécuté,SIX,OPE005
TRX000944,PF00002,INST006,2024-11-30,Arbitrage Sortant,112.74,148.9662,16794.45,75.88,16870.33,EUR,1.0,16870.33,Exécuté,SIX,OPE002
TRX000945,PF00002,INST015,2024-01-29,Coupon,17.3,22.8609,395.49,1.65,397.14,EUR,1.0,397.14,Exécuté,NYSE,OPE005
TRX000947,PF00100,INST012,2024-02-11,Vente,202.16,165.8812,33534.54,54.79,33589.33,USD,0.9199,30898.82,Exécuté,OTC,OPE001
TRX000948,PF00148,INST013,2023-09-27,Coupon,421.67,317.386,133832.15,273.14,134105.29,USD,1.0897,146134.53,Exécuté,Euronext,OPE001
TRX000951,PF00067,INST011,2024-11-27,Achat,138.21,468.1382,64701.38,227.09,64474.29,EUR,1.0,64474.29,Exécuté,SIX,OPE005
TRX000952,PF00032,INST002,2024-07-26,Vente,141.95,448.3563,63644.18,87.26,63731.44,EUR,1.0,63731.44,Exécuté,NYSE,OPE004
TRX000953,PF00026,INST008,2025-08-05,Arbitrage Sortant,11.96,46.0522,550.78,2.66,553.44,EUR,1.0,553.44,Exécuté,SIX,OPE004
TRX000955,PF00088,INST006,2024-01-25,Coupon,497.46,303.9965,151226.1,154.26,151380.36,EUR,1.0,151380.36,Exécuté,NYSE,OPE005
TRX000956,PF00008,INST009,2023-07-27,Achat,259.48,382.8709,99347.34,185.31,99162.03,EUR,1.0,99162.03,Exécuté,NYSE,OPE001
TRX000959,PF00065,INST003,2023-11-26,Vente,343.84,444.7843,152934.63,324.88,153259.51,EUR,1.0,153259.51,Exécuté,OTC,OPE005
TRX000961,PF00082,INST010,2026-03-26,Achat,304.04,220.3634,66999.29,218.99,66780.3,EUR,1.0,66780.3,Exécuté,SIX,OPE002
TRX000963,PF00047,INST013,2026-01-19,Dividende,215.26,101.0983,21762.42,43.12,21805.54,USD,1.0314,22490.23,Exécuté,NYSE,OPE003
TRX000964,PF00032,INST001,2025-06-02,Dividende,344.46,361.2333,124430.42,230.83,124661.25,EUR,1.0,124661.25,Exécuté,OTC,OPE001
TRX000966,PF00082,INST014,2026-01-18,Dividende,99.88,34.3333,3429.21,10.2,3439.41,EUR,1.0,3439.41,Exécuté,SIX,OPE001
TRX000967,PF00032,INST008,2025-12-05,Vente,301.11,299.6738,90234.78,175.57,90410.35,EUR,1.0,90410.35,Exécuté,Euronext,OPE005
TRX000968,PF00002,INST015,2026-04-22,Coupon,142.9,422.405,60361.67,157.62,60519.29,EUR,1.0,60519.29,Exécuté,Euronext,OPE001
TRX000970,PF00081,INST008,2024-08-17,Frais,24.49,156.2375,3826.26,18.89,3807.37,EUR,1.0,3807.37,Exécuté,Xetra,OPE005
TRX000972,PF00023,INST004,2025-10-16,Arbitrage Entrant,451.24,190.751,86074.48,396.93,86471.41,EUR,1.0,86471.41,Exécuté,Xetra,OPE001
TRX000973,PF00029,INST001,2025-04-09,Dividende,38.45,171.3712,6589.22,22.74,6611.96,EUR,1.0,6611.96,Exécuté,NYSE,OPE002
TRX000975,PF00136,INST004,2024-03-16,Frais,239.49,250.1509,59908.64,127.14,59781.5,EUR,1.0,59781.5,Exécuté,Euronext,OPE003
TRX000976,PF00076,INST012,2025-02-27,Achat,177.15,419.4156,74299.47,146.33,74153.14,USD,1.039,77045.11,Exécuté,SIX,OPE001
TRX000977,PF00055,INST001,2026-01-29,Arbitrage Entrant,108.85,411.0706,44745.03,78.38,44823.41,EUR,1.0,44823.41,Exécuté,NYSE,OPE005
TRX000978,PF00136,INST009,2024-05-14,Arbitrage Sortant,157.37,472.7469,74396.18,285.24,74681.42,USD,1.0696,79879.25,Exécuté,NYSE,OPE002
TRX000981,PF00008,INST008,2024-07-02,Arbitrage Entrant,265.91,182.4588,48517.62,71.48,48589.1,EUR,1.0,48589.1,Exécuté,SIX,OPE002
TRX000982,PF00039,INST007,2025-01-01,Frais,215.99,173.5324,37481.26,103.65,37377.61,EUR,1.0,37377.61,Exécuté,Euronext,OPE004
TRX000986,PF00057,INST012,2023-09-10,Arbitrage Sortant,439.88,141.4508,62221.38,113.42,62334.8,USD,0.9695,60433.59,Exécuté,OTC,OPE003
TRX000987,PF00001,INST002,2024-08-03,Vente,252.12,353.2309,89056.57,258.89,89315.46,EUR,1.0,89315.46,Exécuté,NYSE,OPE003
TRX000990,PF00126,INST014,2023-12-09,Vente,236.81,32.1365,7610.24,8.14,7618.38,EUR,1.0,7618.38,Exécuté,OTC,OPE005
TRX000992,PF00140,INST005,2025-02-19,Arbitrage Entrant,243.76,188.5018,45949.2,48.44,45997.64,EUR,1.0,45997.64,Exécuté,Xetra,OPE005
TRX000993,PF00124,INST002,2025-08-03,Dividende,343.21,366.8256,125898.21,136.34,126034.55,EUR,1.0,126034.55,Exécuté,NYSE,OPE003
TRX000994,PF00128,INST001,2026-03-10,Vente,289.21,350.945,101496.8,276.36,101773.16,USD,1.0489,106749.87,Exécuté,SIX,OPE001
TRX000995,PF00071,INST015,2026-02-08,Arbitrage Entrant,339.72,450.6185,153084.12,428.19,153512.31,USD,0.9531,146312.58,Exécuté,Xetra,OPE004
